Balanced,Kernel,#Exec,PPV_S,PPV_NS,TPR_S,TPR_NS,F1_S,F1_NS,SUP_S,SUP_NS,TN,FP,FN,TP,Acc,AUC0,AUC1
0,poly,59,0.0,0.9476851851851852,0.0,1.0,0.0,0.9731400047539814,113,2047,0,113,0,2047,0.9476851851851852,0.5,0.5
0,poly,60,0.0,0.950462962962963,0.0,1.0,0.0,0.9746024210776169,107,2053,0,107,0,2053,0.950462962962963,0.5,0.5
0,poly,61,0.0,0.9481481481481482,0.0,1.0,0.0,0.973384030418251,112,2048,0,112,0,2048,0.9481481481481482,0.5,0.5
0,poly,62,0.0,0.9523148148148148,0.0,1.0,0.0,0.975575053355466,103,2057,0,103,0,2057,0.9523148148148148,0.5,0.5
0,poly,63,0.0,0.9481481481481482,0.0,1.0,0.0,0.973384030418251,112,2048,0,112,0,2048,0.9481481481481482,0.5,0.5
0,poly,64,0.0,0.95,0.0,1.0,0.0,0.9743589743589743,108,2052,0,108,0,2052,0.95,0.5,0.5
0,poly,65,0.0,0.9513888888888888,0.0,1.0,0.0,0.9750889679715302,105,2055,0,105,0,2055,0.9513888888888888,0.5,0.5
0,poly,66,0.0,0.9481481481481482,0.0,1.0,0.0,0.973384030418251,112,2048,0,112,0,2048,0.9481481481481482,0.5,0.5
0,poly,67,0.0,0.9486111111111111,0.0,1.0,0.0,0.9736279401282965,111,2049,0,111,0,2049,0.9486111111111111,0.5,0.5
0,poly,68,0.0,0.9495370370370371,0.0,1.0,0.0,0.9741154120161482,109,2051,0,109,0,2051,0.9495370370370371,0.5,0.5
0,poly,69,0.0,0.950925925925926,0.0,1.0,0.0,0.9748457522543902,106,2054,0,106,0,2054,0.950925925925926,0.5,0.5
0,poly,70,0.0,0.9532407407407407,0.0,1.0,0.0,0.9760606778857549,101,2059,0,101,0,2059,0.9532407407407407,0.5,0.5
0,poly,71,0.0,0.9476851851851852,0.0,1.0,0.0,0.9731400047539814,113,2047,0,113,0,2047,0.9476851851851852,0.5,0.5
0,poly,72,0.0,0.9495370370370371,0.0,1.0,0.0,0.9741154120161482,109,2051,0,109,0,2051,0.9495370370370371,0.5,0.5
0,poly,73,0.0,0.9453703703703704,0.0,1.0,0.0,0.9719181342217992,118,2042,0,118,0,2042,0.9453703703703704,0.5,0.5
0,poly,74,0.0,0.950925925925926,0.0,1.0,0.0,0.9748457522543902,106,2054,0,106,0,2054,0.950925925925926,0.5,0.5
0,poly,75,0.0,0.9481481481481482,0.0,1.0,0.0,0.973384030418251,112,2048,0,112,0,2048,0.9481481481481482,0.5,0.5
0,poly,76,0.0,0.95,0.0,1.0,0.0,0.9743589743589743,108,2052,0,108,0,2052,0.95,0.5,0.5
0,poly,77,0.0,0.9495370370370371,0.0,1.0,0.0,0.9741154120161482,109,2051,0,109,0,2051,0.9495370370370371,0.5,0.5
0,poly,78,0.0,0.9490740740740741,0.0,1.0,0.0,0.9738717339667459,110,2050,0,110,0,2050,0.9490740740740741,0.5,0.5
0,poly,79,0.0,0.9495370370370371,0.0,1.0,0.0,0.9741154120161482,109,2051,0,109,0,2051,0.9495370370370371,0.5,0.5
0,poly,80,0.0,0.9518518518518518,0.0,1.0,0.0,0.9753320683111955,104,2056,0,104,0,2056,0.9518518518518518,0.5,0.5
0,poly,81,0.0,0.95,0.0,1.0,0.0,0.9743589743589743,108,2052,0,108,0,2052,0.95,0.5,0.5
0,poly,82,0.0,0.95,0.0,1.0,0.0,0.9743589743589743,108,2052,0,108,0,2052,0.95,0.5,0.5
0,poly,83,0.0,0.9495370370370371,0.0,1.0,0.0,0.9741154120161482,109,2051,0,109,0,2051,0.9495370370370371,0.5,0.5
0,poly,84,0.0,0.9513888888888888,0.0,1.0,0.0,0.9750889679715302,105,2055,0,105,0,2055,0.9513888888888888,0.5,0.5
0,poly,85,0.0,0.9481481481481482,0.0,1.0,0.0,0.973384030418251,112,2048,0,112,0,2048,0.9481481481481482,0.5,0.5
0,poly,86,0.0,0.9472222222222222,0.0,1.0,0.0,0.9728958630527818,114,2046,0,114,0,2046,0.9472222222222222,0.5,0.5
0,poly,87,0.0,0.950925925925926,0.0,1.0,0.0,0.9748457522543902,106,2054,0,106,0,2054,0.950925925925926,0.5,0.5
0,poly,88,0.0,0.95,0.0,1.0,0.0,0.9743589743589743,108,2052,0,108,0,2052,0.95,0.5,0.5
0,poly,89,0.0,0.9486111111111111,0.0,1.0,0.0,0.9736279401282965,111,2049,0,111,0,2049,0.9486111111111111,0.5,0.5
0,poly,90,0.0,0.9495370370370371,0.0,1.0,0.0,0.9741154120161482,109,2051,0,109,0,2051,0.9495370370370371,0.5,0.5
0,poly,91,0.0,0.950462962962963,0.0,1.0,0.0,0.9746024210776169,107,2053,0,107,0,2053,0.950462962962963,0.5,0.5
0,poly,92,0.0,0.9513888888888888,0.0,1.0,0.0,0.9750889679715302,105,2055,0,105,0,2055,0.9513888888888888,0.5,0.5
0,poly,93,0.0,0.9532407407407407,0.0,1.0,0.0,0.9760606778857549,101,2059,0,101,0,2059,0.9532407407407407,0.5,0.5
0,poly,94,0.0,0.9518518518518518,0.0,1.0,0.0,0.9753320683111955,104,2056,0,104,0,2056,0.9518518518518518,0.5,0.5
0,poly,95,0.0,0.9495370370370371,0.0,1.0,0.0,0.9741154120161482,109,2051,0,109,0,2051,0.9495370370370371,0.5,0.5
0,poly,96,0.0,0.9481481481481482,0.0,1.0,0.0,0.973384030418251,112,2048,0,112,0,2048,0.9481481481481482,0.5,0.5
0,poly,97,0.0,0.9495370370370371,0.0,1.0,0.0,0.9741154120161482,109,2051,0,109,0,2051,0.9495370370370371,0.5,0.5
0,poly,98,0.0,0.950925925925926,0.0,1.0,0.0,0.9748457522543902,106,2054,0,106,0,2054,0.950925925925926,0.5,0.5
0,poly,99,0.0,0.9481481481481482,0.0,1.0,0.0,0.973384030418251,112,2048,0,112,0,2048,0.9481481481481482,0.5,0.5
1,rbf,0,0.0,0.9288888888888889,0.0,1.0,0.0,0.9631336405529953,64,836,0,64,0,836,0.9288888888888889,0.5,0.5
1,rbf,1,0.07111111111111111,0.0,1.0,0.0,0.13278008298755187,0.0,64,836,64,0,836,0,0.07111111111111111,0.5,0.5
1,rbf,2,0.07111111111111111,0.0,1.0,0.0,0.13278008298755187,0.0,64,836,64,0,836,0,0.07111111111111111,0.5,0.5
1,rbf,3,0.07111111111111111,0.0,1.0,0.0,0.13278008298755187,0.0,64,836,64,0,836,0,0.07111111111111111,0.5,0.5
1,rbf,4,0.07111111111111111,0.0,1.0,0.0,0.13278008298755187,0.0,64,836,64,0,836,0,0.07111111111111111,0.5,0.5
1,rbf,5,0.0,0.9288888888888889,0.0,1.0,0.0,0.9631336405529953,64,836,0,64,0,836,0.9288888888888889,0.5,0.5
1,rbf,6,0.07111111111111111,0.0,1.0,0.0,0.13278008298755187,0.0,64,836,64,0,836,0,0.07111111111111111,0.5,0.5
1,rbf,7,0.07111111111111111,0.0,1.0,0.0,0.13278008298755187,0.0,64,836,64,0,836,0,0.07111111111111111,0.5,0.5
1,rbf,8,0.07111111111111111,0.0,1.0,0.0,0.13278008298755187,0.0,64,836,64,0,836,0,0.07111111111111111,0.5,0.5
1,rbf,9,0.07111111111111111,0.0,1.0,0.0,0.13278008298755187,0.0,64,836,64,0,836,0,0.07111111111111111,0.5,0.5
1,rbf,10,0.07111111111111111,0.0,1.0,0.0,0.13278008298755187,0.0,64,836,64,0,836,0,0.07111111111111111,0.5,0.5
1,rbf,11,0.07111111111111111,0.0,1.0,0.0,0.13278008298755187,0.0,64,836,64,0,836,0,0.07111111111111111,0.5,0.5
1,rbf,12,0.07111111111111111,0.0,1.0,0.0,0.13278008298755187,0.0,64,836,64,0,836,0,0.07111111111111111,0.5,0.5
1,rbf,13,0.07111111111111111,0.0,1.0,0.0,0.13278008298755187,0.0,64,836,64,0,836,0,0.07111111111111111,0.5,0.5
1,rbf,14,0.0,0.9288888888888889,0.0,1.0,0.0,0.9631336405529953,64,836,0,64,0,836,0.9288888888888889,0.5,0.5
1,rbf,15,0.07111111111111111,0.0,1.0,0.0,0.13278008298755187,0.0,64,836,64,0,836,0,0.07111111111111111,0.5,0.5
1,rbf,16,0.0,0.9288888888888889,0.0,1.0,0.0,0.9631336405529953,64,836,0,64,0,836,0.9288888888888889,0.5,0.5
1,rbf,17,0.0,0.9288888888888889,0.0,1.0,0.0,0.9631336405529953,64,836,0,64,0,836,0.9288888888888889,0.5,0.5
1,rbf,18,0.0,0.9288888888888889,0.0,1.0,0.0,0.9631336405529953,64,836,0,64,0,836,0.9288888888888889,0.5,0.5
1,rbf,19,0.0,0.9288888888888889,0.0,1.0,0.0,0.9631336405529953,64,836,0,64,0,836,0.9288888888888889,0.5,0.5
1,rbf,20,0.0,0.9288888888888889,0.0,1.0,0.0,0.9631336405529953,64,836,0,64,0,836,0.9288888888888889,0.5,0.5
1,rbf,21,0.0,0.9288888888888889,0.0,1.0,0.0,0.9631336405529953,64,836,0,64,0,836,0.9288888888888889,0.5,0.5
1,rbf,22,0.07111111111111111,0.0,1.0,0.0,0.13278008298755187,0.0,64,836,64,0,836,0,0.07111111111111111,0.5,0.5
1,rbf,23,0.07111111111111111,0.0,1.0,0.0,0.13278008298755187,0.0,64,836,64,0,836,0,0.07111111111111111,0.5,0.5
1,rbf,24,0.0,0.9288888888888889,0.0,1.0,0.0,0.9631336405529953,64,836,0,64,0,836,0.9288888888888889,0.5,0.5
1,rbf,25,0.0,0.9288888888888889,0.0,1.0,0.0,0.9631336405529953,64,836,0,64,0,836,0.9288888888888889,0.5,0.5
1,rbf,26,0.0,0.9288888888888889,0.0,1.0,0.0,0.9631336405529953,64,836,0,64,0,836,0.9288888888888889,0.5,0.5
1,rbf,27,0.07111111111111111,0.0,1.0,0.0,0.13278008298755187,0.0,64,836,64,0,836,0,0.07111111111111111,0.5,0.5
1,rbf,28,0.07111111111111111,0.0,1.0,0.0,0.13278008298755187,0.0,64,836,64,0,836,0,0.07111111111111111,0.5,0.5
1,rbf,29,0.07111111111111111,0.0,1.0,0.0,0.13278008298755187,0.0,64,836,64,0,836,0,0.07111111111111111,0.5,0.5
1,rbf,30,0.07111111111111111,0.0,1.0,0.0,0.13278008298755187,0.0,64,836,64,0,836,0,0.07111111111111111,0.5,0.5
1,rbf,31,0.0,0.9288888888888889,0.0,1.0,0.0,0.9631336405529953,64,836,0,64,0,836,0.9288888888888889,0.5,0.5
1,rbf,32,0.0,0.9288888888888889,0.0,1.0,0.0,0.9631336405529953,64,836,0,64,0,836,0.9288888888888889,0.5,0.5
1,rbf,33,0.07111111111111111,0.0,1.0,0.0,0.13278008298755187,0.0,64,836,64,0,836,0,0.07111111111111111,0.5,0.5
1,rbf,34,0.0,0.9288888888888889,0.0,1.0,0.0,0.9631336405529953,64,836,0,64,0,836,0.9288888888888889,0.5,0.5
1,rbf,35,0.07111111111111111,0.0,1.0,0.0,0.13278008298755187,0.0,64,836,64,0,836,0,0.07111111111111111,0.5,0.5
1,rbf,36,0.07111111111111111,0.0,1.0,0.0,0.13278008298755187,0.0,64,836,64,0,836,0,0.07111111111111111,0.5,0.5
1,rbf,37,0.0,0.9288888888888889,0.0,1.0,0.0,0.9631336405529953,64,836,0,64,0,836,0.9288888888888889,0.5,0.5
1,rbf,38,0.0,0.9288888888888889,0.0,1.0,0.0,0.9631336405529953,64,836,0,64,0,836,0.9288888888888889,0.5,0.5
1,rbf,39,0.07111111111111111,0.0,1.0,0.0,0.13278008298755187,0.0,64,836,64,0,836,0,0.07111111111111111,0.5,0.5
1,rbf,40,0.0,0.9288888888888889,0.0,1.0,0.0,0.9631336405529953,64,836,0,64,0,836,0.9288888888888889,0.5,0.5
1,rbf,41,0.0,0.9288888888888889,0.0,1.0,0.0,0.9631336405529953,64,836,0,64,0,836,0.9288888888888889,0.5,0.5
1,rbf,42,0.0,0.9288888888888889,0.0,1.0,0.0,0.9631336405529953,64,836,0,64,0,836,0.9288888888888889,0.5,0.5
1,rbf,43,0.07111111111111111,0.0,1.0,0.0,0.13278008298755187,0.0,64,836,64,0,836,0,0.07111111111111111,0.5,0.5
1,rbf,44,0.07111111111111111,0.0,1.0,0.0,0.13278008298755187,0.0,64,836,64,0,836,0,0.07111111111111111,0.5,0.5
1,rbf,45,0.0,0.9288888888888889,0.0,1.0,0.0,0.9631336405529953,64,836,0,64,0,836,0.9288888888888889,0.5,0.5
1,rbf,46,0.07111111111111111,0.0,1.0,0.0,0.13278008298755187,0.0,64,836,64,0,836,0,0.07111111111111111,0.5,0.5
1,rbf,47,0.07111111111111111,0.0,1.0,0.0,0.13278008298755187,0.0,64,836,64,0,836,0,0.07111111111111111,0.5,0.5
1,rbf,48,0.0,0.9288888888888889,0.0,1.0,0.0,0.9631336405529953,64,836,0,64,0,836,0.9288888888888889,0.5,0.5
1,rbf,49,0.0,0.9288888888888889,0.0,1.0,0.0,0.9631336405529953,64,836,0,64,0,836,0.9288888888888889,0.5,0.5
1,rbf,50,0.0,0.9288888888888889,0.0,1.0,0.0,0.9631336405529953,64,836,0,64,0,836,0.9288888888888889,0.5,0.5
1,rbf,51,0.07111111111111111,0.0,1.0,0.0,0.13278008298755187,0.0,64,836,64,0,836,0,0.07111111111111111,0.5,0.5
1,rbf,52,0.0,0.9288888888888889,0.0,1.0,0.0,0.9631336405529953,64,836,0,64,0,836,0.9288888888888889,0.5,0.5
1,rbf,53,0.07111111111111111,0.0,1.0,0.0,0.13278008298755187,0.0,64,836,64,0,836,0,0.07111111111111111,0.5,0.5
1,rbf,54,0.0,0.9288888888888889,0.0,1.0,0.0,0.9631336405529953,64,836,0,64,0,836,0.9288888888888889,0.5,0.5
1,rbf,55,0.0,0.9288888888888889,0.0,1.0,0.0,0.9631336405529953,64,836,0,64,0,836,0.9288888888888889,0.5,0.5
1,rbf,56,0.0,0.9288888888888889,0.0,1.0,0.0,0.9631336405529953,64,836,0,64,0,836,0.9288888888888889,0.5,0.5
1,rbf,57,0.0,0.9288888888888889,0.0,1.0,0.0,0.9631336405529953,64,836,0,64,0,836,0.9288888888888889,0.5,0.5
1,rbf,58,0.07111111111111111,0.0,1.0,0.0,0.13278008298755187,0.0,64,836,64,0,836,0,0.07111111111111111,0.5,0.5
1,rbf,59,0.0,0.9288888888888889,0.0,1.0,0.0,0.9631336405529953,64,836,0,64,0,836,0.9288888888888889,0.5,0.5
1,rbf,60,0.07111111111111111,0.0,1.0,0.0,0.13278008298755187,0.0,64,836,64,0,836,0,0.07111111111111111,0.5,0.5
1,rbf,61,0.07111111111111111,0.0,1.0,0.0,0.13278008298755187,0.0,64,836,64,0,836,0,0.07111111111111111,0.5,0.5
1,rbf,62,0.0,0.9288888888888889,0.0,1.0,0.0,0.9631336405529953,64,836,0,64,0,836,0.9288888888888889,0.5,0.5
1,rbf,63,0.0,0.9288888888888889,0.0,1.0,0.0,0.9631336405529953,64,836,0,64,0,836,0.9288888888888889,0.5,0.5
1,rbf,64,0.0,0.9288888888888889,0.0,1.0,0.0,0.9631336405529953,64,836,0,64,0,836,0.9288888888888889,0.5,0.5
1,rbf,65,0.0,0.9288888888888889,0.0,1.0,0.0,0.9631336405529953,64,836,0,64,0,836,0.9288888888888889,0.5,0.5
1,rbf,66,0.07111111111111111,0.0,1.0,0.0,0.13278008298755187,0.0,64,836,64,0,836,0,0.07111111111111111,0.5,0.5
1,rbf,67,0.07111111111111111,0.0,1.0,0.0,0.13278008298755187,0.0,64,836,64,0,836,0,0.07111111111111111,0.5,0.5
1,rbf,68,0.0,0.9288888888888889,0.0,1.0,0.0,0.9631336405529953,64,836,0,64,0,836,0.9288888888888889,0.5,0.5
1,rbf,69,0.0,0.9288888888888889,0.0,1.0,0.0,0.9631336405529953,64,836,0,64,0,836,0.9288888888888889,0.5,0.5
1,rbf,70,0.0,0.9288888888888889,0.0,1.0,0.0,0.9631336405529953,64,836,0,64,0,836,0.9288888888888889,0.5,0.5
1,rbf,71,0.07111111111111111,0.0,1.0,0.0,0.13278008298755187,0.0,64,836,64,0,836,0,0.07111111111111111,0.5,0.5
1,rbf,72,0.07111111111111111,0.0,1.0,0.0,0.13278008298755187,0.0,64,836,64,0,836,0,0.07111111111111111,0.5,0.5
1,rbf,73,0.07111111111111111,0.0,1.0,0.0,0.13278008298755187,0.0,64,836,64,0,836,0,0.07111111111111111,0.5,0.5
1,rbf,74,0.07111111111111111,0.0,1.0,0.0,0.13278008298755187,0.0,64,836,64,0,836,0,0.07111111111111111,0.5,0.5
1,rbf,75,0.0,0.9288888888888889,0.0,1.0,0.0,0.9631336405529953,64,836,0,64,0,836,0.9288888888888889,0.5,0.5
1,rbf,76,0.0,0.9288888888888889,0.0,1.0,0.0,0.9631336405529953,64,836,0,64,0,836,0.9288888888888889,0.5,0.5
1,rbf,77,0.07111111111111111,0.0,1.0,0.0,0.13278008298755187,0.0,64,836,64,0,836,0,0.07111111111111111,0.5,0.5
1,rbf,78,0.0,0.9288888888888889,0.0,1.0,0.0,0.9631336405529953,64,836,0,64,0,836,0.9288888888888889,0.5,0.5
1,rbf,79,0.0,0.9288888888888889,0.0,1.0,0.0,0.9631336405529953,64,836,0,64,0,836,0.9288888888888889,0.5,0.5
1,rbf,80,0.0,0.9288888888888889,0.0,1.0,0.0,0.9631336405529953,64,836,0,64,0,836,0.9288888888888889,0.5,0.5
1,rbf,81,0.0,0.9288888888888889,0.0,1.0,0.0,0.9631336405529953,64,836,0,64,0,836,0.9288888888888889,0.5,0.5
1,rbf,82,0.07111111111111111,0.0,1.0,0.0,0.13278008298755187,0.0,64,836,64,0,836,0,0.07111111111111111,0.5,0.5
1,rbf,83,0.0,0.9288888888888889,0.0,1.0,0.0,0.9631336405529953,64,836,0,64,0,836,0.9288888888888889,0.5,0.5
1,rbf,84,0.07111111111111111,0.0,1.0,0.0,0.13278008298755187,0.0,64,836,64,0,836,0,0.07111111111111111,0.5,0.5
1,rbf,85,0.0,0.9288888888888889,0.0,1.0,0.0,0.9631336405529953,64,836,0,64,0,836,0.9288888888888889,0.5,0.5
1,rbf,86,0.0,0.9288888888888889,0.0,1.0,0.0,0.9631336405529953,64,836,0,64,0,836,0.9288888888888889,0.5,0.5
1,rbf,87,0.0,0.9288888888888889,0.0,1.0,0.0,0.9631336405529953,64,836,0,64,0,836,0.9288888888888889,0.5,0.5
1,rbf,88,0.0,0.9288888888888889,0.0,1.0,0.0,0.9631336405529953,64,836,0,64,0,836,0.9288888888888889,0.5,0.5
1,rbf,89,0.07111111111111111,0.0,1.0,0.0,0.13278008298755187,0.0,64,836,64,0,836,0,0.07111111111111111,0.5,0.5
1,rbf,90,0.07111111111111111,0.0,1.0,0.0,0.13278008298755187,0.0,64,836,64,0,836,0,0.07111111111111111,0.5,0.5
1,rbf,91,0.0,0.9288888888888889,0.0,1.0,0.0,0.9631336405529953,64,836,0,64,0,836,0.9288888888888889,0.5,0.5
1,rbf,92,0.0,0.9288888888888889,0.0,1.0,0.0,0.9631336405529953,64,836,0,64,0,836,0.9288888888888889,0.5,0.5
1,rbf,93,0.07111111111111111,0.0,1.0,0.0,0.13278008298755187,0.0,64,836,64,0,836,0,0.07111111111111111,0.5,0.5
1,rbf,94,0.07111111111111111,0.0,1.0,0.0,0.13278008298755187,0.0,64,836,64,0,836,0,0.07111111111111111,0.5,0.5
1,rbf,95,0.07111111111111111,0.0,1.0,0.0,0.13278008298755187,0.0,64,836,64,0,836,0,0.07111111111111111,0.5,0.5
1,rbf,96,0.0,0.9288888888888889,0.0,1.0,0.0,0.9631336405529953,64,836,0,64,0,836,0.9288888888888889,0.5,0.5
1,rbf,97,0.0,0.9288888888888889,0.0,1.0,0.0,0.9631336405529953,64,836,0,64,0,836,0.9288888888888889,0.5,0.5
1,rbf,98,0.0,0.9288888888888889,0.0,1.0,0.0,0.9631336405529953,64,836,0,64,0,836,0.9288888888888889,0.5,0.5
1,rbf,99,0.07111111111111111,0.0,1.0,0.0,0.13278008298755187,0.0,64,836,64,0,836,0,0.07111111111111111,0.5,0.5
0,rbf,0,0.0,0.9481481481481482,0.0,1.0,0.0,0.973384030418251,112,2048,0,112,0,2048,0.9481481481481482,0.5,0.5
0,rbf,1,0.0,0.9490740740740741,0.0,1.0,0.0,0.9738717339667459,110,2050,0,110,0,2050,0.9490740740740741,0.5,0.5
0,rbf,2,0.0,0.95,0.0,1.0,0.0,0.9743589743589743,108,2052,0,108,0,2052,0.95,0.5,0.5
0,rbf,3,0.0,0.9486111111111111,0.0,1.0,0.0,0.9736279401282965,111,2049,0,111,0,2049,0.9486111111111111,0.5,0.5
0,rbf,4,0.0,0.9462962962962963,0.0,1.0,0.0,0.972407231208373,116,2044,0,116,0,2044,0.9462962962962963,0.5,0.5
0,rbf,5,0.0,0.9486111111111111,0.0,1.0,0.0,0.9736279401282965,111,2049,0,111,0,2049,0.9486111111111111,0.5,0.5
0,rbf,6,0.0,0.9481481481481482,0.0,1.0,0.0,0.973384030418251,112,2048,0,112,0,2048,0.9481481481481482,0.5,0.5
0,rbf,7,0.0,0.9490740740740741,0.0,1.0,0.0,0.9738717339667459,110,2050,0,110,0,2050,0.9490740740740741,0.5,0.5
0,rbf,8,0.0,0.9490740740740741,0.0,1.0,0.0,0.9738717339667459,110,2050,0,110,0,2050,0.9490740740740741,0.5,0.5
0,rbf,9,0.0,0.9458333333333333,0.0,1.0,0.0,0.9721627408993576,117,2043,0,117,0,2043,0.9458333333333333,0.5,0.5
0,rbf,10,0.0,0.9532407407407407,0.0,1.0,0.0,0.9760606778857549,101,2059,0,101,0,2059,0.9532407407407407,0.5,0.5
0,rbf,11,0.0,0.9486111111111111,0.0,1.0,0.0,0.9736279401282965,111,2049,0,111,0,2049,0.9486111111111111,0.5,0.5
0,rbf,12,0.0,0.950462962962963,0.0,1.0,0.0,0.9746024210776169,107,2053,0,107,0,2053,0.950462962962963,0.5,0.5
0,rbf,13,0.0,0.9495370370370371,0.0,1.0,0.0,0.9741154120161482,109,2051,0,109,0,2051,0.9495370370370371,0.5,0.5
0,rbf,14,0.0,0.950462962962963,0.0,1.0,0.0,0.9746024210776169,107,2053,0,107,0,2053,0.950462962962963,0.5,0.5
0,rbf,15,0.0,0.9481481481481482,0.0,1.0,0.0,0.973384030418251,112,2048,0,112,0,2048,0.9481481481481482,0.5,0.5
0,rbf,16,0.0,0.9481481481481482,0.0,1.0,0.0,0.973384030418251,112,2048,0,112,0,2048,0.9481481481481482,0.5,0.5
0,rbf,17,0.0,0.9495370370370371,0.0,1.0,0.0,0.9741154120161482,109,2051,0,109,0,2051,0.9495370370370371,0.5,0.5
0,rbf,18,0.0,0.950925925925926,0.0,1.0,0.0,0.9748457522543902,106,2054,0,106,0,2054,0.950925925925926,0.5,0.5
0,rbf,19,0.0,0.9527777777777777,0.0,1.0,0.0,0.9758179231863442,102,2058,0,102,0,2058,0.9527777777777777,0.5,0.5
0,rbf,20,0.0,0.950925925925926,0.0,1.0,0.0,0.9748457522543902,106,2054,0,106,0,2054,0.950925925925926,0.5,0.5
0,rbf,21,0.0,0.9467592592592593,0.0,1.0,0.0,0.9726516052318669,115,2045,0,115,0,2045,0.9467592592592593,0.5,0.5
0,rbf,22,0.0,0.9518518518518518,0.0,1.0,0.0,0.9753320683111955,104,2056,0,104,0,2056,0.9518518518518518,0.5,0.5
0,rbf,23,0.0,0.9495370370370371,0.0,1.0,0.0,0.9741154120161482,109,2051,0,109,0,2051,0.9495370370370371,0.5,0.5
0,rbf,24,0.0,0.950462962962963,0.0,1.0,0.0,0.9746024210776169,107,2053,0,107,0,2053,0.950462962962963,0.5,0.5
0,rbf,25,0.0,0.9495370370370371,0.0,1.0,0.0,0.9741154120161482,109,2051,0,109,0,2051,0.9495370370370371,0.5,0.5
0,rbf,26,0.0,0.950462962962963,0.0,1.0,0.0,0.9746024210776169,107,2053,0,107,0,2053,0.950462962962963,0.5,0.5
0,rbf,27,0.0,0.950462962962963,0.0,1.0,0.0,0.9746024210776169,107,2053,0,107,0,2053,0.950462962962963,0.5,0.5
0,rbf,28,0.0,0.9518518518518518,0.0,1.0,0.0,0.9753320683111955,104,2056,0,104,0,2056,0.9518518518518518,0.5,0.5
0,rbf,29,0.0,0.9523148148148148,0.0,1.0,0.0,0.975575053355466,103,2057,0,103,0,2057,0.9523148148148148,0.5,0.5
0,rbf,30,0.0,0.95,0.0,1.0,0.0,0.9743589743589743,108,2052,0,108,0,2052,0.95,0.5,0.5
0,rbf,31,0.0,0.9518518518518518,0.0,1.0,0.0,0.9753320683111955,104,2056,0,104,0,2056,0.9518518518518518,0.5,0.5
0,rbf,32,0.0,0.95,0.0,1.0,0.0,0.9743589743589743,108,2052,0,108,0,2052,0.95,0.5,0.5
0,rbf,33,0.0,0.9490740740740741,0.0,1.0,0.0,0.9738717339667459,110,2050,0,110,0,2050,0.9490740740740741,0.5,0.5
0,rbf,34,0.0,0.9527777777777777,0.0,1.0,0.0,0.9758179231863442,102,2058,0,102,0,2058,0.9527777777777777,0.5,0.5
0,rbf,35,0.0,0.9472222222222222,0.0,1.0,0.0,0.9728958630527818,114,2046,0,114,0,2046,0.9472222222222222,0.5,0.5
0,rbf,36,0.0,0.9513888888888888,0.0,1.0,0.0,0.9750889679715302,105,2055,0,105,0,2055,0.9513888888888888,0.5,0.5
0,rbf,37,0.0,0.9495370370370371,0.0,1.0,0.0,0.9741154120161482,109,2051,0,109,0,2051,0.9495370370370371,0.5,0.5
0,rbf,38,0.0,0.9490740740740741,0.0,1.0,0.0,0.9738717339667459,110,2050,0,110,0,2050,0.9490740740740741,0.5,0.5
0,rbf,39,0.0,0.9486111111111111,0.0,1.0,0.0,0.9736279401282965,111,2049,0,111,0,2049,0.9486111111111111,0.5,0.5
0,rbf,40,0.0,0.9523148148148148,0.0,1.0,0.0,0.975575053355466,103,2057,0,103,0,2057,0.9523148148148148,0.5,0.5
0,rbf,41,0.0,0.9513888888888888,0.0,1.0,0.0,0.9750889679715302,105,2055,0,105,0,2055,0.9513888888888888,0.5,0.5
0,rbf,42,0.0,0.950925925925926,0.0,1.0,0.0,0.9748457522543902,106,2054,0,106,0,2054,0.950925925925926,0.5,0.5
0,rbf,43,0.0,0.9495370370370371,0.0,1.0,0.0,0.9741154120161482,109,2051,0,109,0,2051,0.9495370370370371,0.5,0.5
0,rbf,44,0.0,0.950925925925926,0.0,1.0,0.0,0.9748457522543902,106,2054,0,106,0,2054,0.950925925925926,0.5,0.5
0,rbf,45,0.0,0.95,0.0,1.0,0.0,0.9743589743589743,108,2052,0,108,0,2052,0.95,0.5,0.5
0,rbf,46,0.0,0.9518518518518518,0.0,1.0,0.0,0.9753320683111955,104,2056,0,104,0,2056,0.9518518518518518,0.5,0.5
0,rbf,47,0.0,0.9513888888888888,0.0,1.0,0.0,0.9750889679715302,105,2055,0,105,0,2055,0.9513888888888888,0.5,0.5
0,rbf,48,0.0,0.9495370370370371,0.0,1.0,0.0,0.9741154120161482,109,2051,0,109,0,2051,0.9495370370370371,0.5,0.5
0,rbf,49,0.0,0.9513888888888888,0.0,1.0,0.0,0.9750889679715302,105,2055,0,105,0,2055,0.9513888888888888,0.5,0.5
0,rbf,50,0.0,0.95,0.0,1.0,0.0,0.9743589743589743,108,2052,0,108,0,2052,0.95,0.5,0.5
0,rbf,51,0.0,0.95,0.0,1.0,0.0,0.9743589743589743,108,2052,0,108,0,2052,0.95,0.5,0.5
0,rbf,52,0.0,0.9495370370370371,0.0,1.0,0.0,0.9741154120161482,109,2051,0,109,0,2051,0.9495370370370371,0.5,0.5
0,rbf,53,0.0,0.9490740740740741,0.0,1.0,0.0,0.9738717339667459,110,2050,0,110,0,2050,0.9490740740740741,0.5,0.5
